Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Emotion,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
24503,Seymour Mayne,University of Ottawa,English department,3.5,2,AVERAGE,ENG2400,I was never interested in Canadian literature before taking this class. Prof. Mayne is hilarious (not to mention sexy!)! I haven't experienced his marking yet though...The course is fairly easy. There aren't a lot of readings or assignments.,0,0,"Oct 29th, 2003"
24503,Seymour Mayne,University of Ottawa,English department,3,3,AVERAGE,CDN,"Quite close-minded. Does not welcome innovation or creativity. His theories are undiluted, and not in a positive way.I didn't learn anything from this class.",0,0,"Jul 10th, 2003"
24503,Seymour Mayne,University of Ottawa,English department,1,4,AWFUL,CANADIAN,"Arrogant, know it all, constantly interrupts students. Knows a lot, but it's all 20 years old. Not open to new theories of literature.",0,0,"Jun 30th, 2003"
24503,Seymour Mayne,University of Ottawa,English department,4,5,AWESOME,ENG3200,Very difficult marker but extremley well read and interesting,0,0,"Jan 30th, 2003"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,ENG1123,Favourite Eng. prof. I ever had. Love hearing his little stories which often elaborate his point/lesson. Great lecturer!,0,0,"Sep 5th, 2016"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG1123,"AMAZING prof, fantastic lectures. He is a genius and it is truly a gift to hear him speak. He makes you want to do well on essays to make him proud. That he retired after my taking only two courses with him is legitimately upsetting.",0,0,"Jul 9th, 2016"
24505,Don Childs,University of Ottawa,English department,5,2,AWESOME,ENG1123,"He is absolutely phenomenal and by far the best professor I have ever had. I genuinely enjoyed going to class and never skipped, not because of his attendance sheet (you can't miss more than a third of classes) but because it would feel like missing out on something amazing. He's also super easy on the eyes which helps.",1,1,"Jul 19th, 2015"
24505,Don Childs,University of Ottawa,English department,4.5,4,AWESOME,ENG1123,"He's a genius, and he knows it. You have to work really hard for this class, but it's possible to do well. If you invest in the lectures, readings, you will learn a ton. He's very insightful and witty, granted he's also a little intimidating. His class may not be for everyone, but if you're interested in the material you will find him fascinating!",1,0,"Apr 22nd, 2015"
24505,Don Childs,University of Ottawa,English department,4,2,AWESOME,ENG3375,Dr. Childs reputation precedes him an he's brilliant beyond (insert four letter word here!). His method of delivery is excellent and the material he compiles is mesmerizing. Allows you to formulate your own opinion and put your own impression on the material you are working with. Massively helpful during office hours. So much more to say..,2,0,"Jan 19th, 2015"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG1123,"Sit in one of the front rows. He looks like Rob Lowe but with white hair. He's hilarious and engaging and wears bow ties and really loves teaching english. He provides little anecdotes that make him really fun to listen to, and although he seems intimidating, he's a doll. He really makes you want to attend his classes. Best professor ever.",2,0,"Jan 12th, 2015"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG3370,Prof. Childs' carries his teaching with surgical precision. His feedbacks on your questions and writing remain helpful and enlightening. Very knowledgable and organized man. 100% lecture style yet not just passive learning. Very stimulating class. Decent yet challenging course load.,1,0,"Oct 29th, 2013"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG4175,"It's pretty much all been said already. Prof. Childs is wonderful, so knowledgeable and so effective at teaching! He makes concepts crystal clear. He's also quite nice, when it comes down to it. An intelligent man, an excellent lecturer, and a generous person - an all round great prof.",0,0,"Jul 2nd, 2013"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG3320,"I just finished writing the final exam, on a Saturday morning no less, and the oddest thing I happened - I was genuinely sad that the class was ending. Best university experience I've had, and confirmed for me that this is definitely what I want to do for the rest of my life. Favourite professor, favourite class, honestly life changing.",0,0,"Apr 20th, 2013"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG3370,Without a doubt the best professor and educator I've ever had the pleasure of being taught by. Genuinely cares about his students and works hard for them to succeed- even if it doesn't seem like it. His lectures were life-changing. Reaffirmed my decision to study English.,0,0,"Apr 9th, 2013"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,ENG3320,"Absolutely phenomenal. Not only did he help improve my essay writing, but he was genuinely interested in my thoughts and was willing to help at any given time. An incredibly articulate man who explains things so that even a dunce could understand. Snazzy dresser, quick witted and an amazing lecturer. Yes, he is a hard marker, but so worth it.",0,0,"Jan 19th, 2013"
24505,Don Childs,University of Ottawa,English department,5,2,AWESOME,ENGL3320,Inspired me to be a better English student. Wickedly smart and impeccably organized. Killer sense of humour. If he starts demeaning you and your entire generation it's because he loves you... I think.,0,0,"Jan 4th, 2013"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,ENG3320,"Actually the best professor I've had in University so far. His lectures are super engaging and interesting, he's incredibly clear, and he wears adorable bow ties. His marking does err on the difficult side and attendance is mandatory, but it's easy to do well if you go to class and pay attention.",0,0,"Dec 18th, 2012"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,ENG3370,"He is a brilliant professor, an excellent lecturer, and seems to genuinely care about his students. He is a tough marker, but if you put time and effort into your work you will get good results. He's also more than willing to meet and help out with papers. He was the best and most inspiring professor I had at U of O....and he's a fox.",0,0,"Apr 11th, 2012"
24505,Don Childs,University of Ottawa,English department,4.5,5,AWESOME,ENG3320,"Definitely made me a better essay writer than I was at the beginning of the semester. He pushes you hard, but in a way that makes you want to push yourself. Never worked so hard for an A. Loved the material and his lectures were stimulating and hilarious. He's hot too, great outfits.",0,0,"Jan 13th, 2012"
24505,Don Childs,University of Ottawa,English department,4.5,4,AWESOME,ENG3370,"Best prof I've had in University so far, gets so much across from every work and it just sticks to your mind - absolutely excellent. I was wary of him after the first class of the semester: he came off as really strict and incredibly dull, but I'm so glad I stuck through. I loved going to class and did all the readings (not common for me!).",0,0,"Apr 5th, 2011"
24505,Don Childs,University of Ottawa,English department,5,2,AWESOME,ENG111,"I have 2 degrees, and in all my years, he is still the best prof I ever had. Very clear and very engaging. He has a wicked sense of humour that keeps you laughing. I love him.",0,0,"Dec 11th, 2010"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG3320,"Childs is the best professor I have had. He is extremely intelligent and witty but best of all he is a great lecturer. He is engaging,exciting and god damn funny. I was a little worried about his marking, but got a good mark on a paper I wrote when I had the flu and thought I might fail. My only regret is that I missed as many classes as I did.",0,0,"Dec 3rd, 2009"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,ENG1123,"Hard marker but coaches you to do better. Class is really interesting and his comments will make you laugh out loud. Looks like a stiff English prof but really isn't. I learned so much, even if I didn't get an A+.",0,0,"Jun 30th, 2009"
24505,Don Childs,University of Ottawa,English department,4.5,3,AWESOME,ENG3320,"Don Childs is hands down the best professor I've ever had. His classes are mandatory but, given his tremendous and engaging lectures, you'll never want to miss a class. His sense of humour alone is worth the price of admission. I have a man-crush on him.",0,0,"Dec 12th, 2008"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG1123,Best prof ever. Period. Crystal clear and engaging lectures. Made expectations of students clear. Very helpful with essay feedback. Please take advantage of his office hours - I swear his coaching will bump your grade to an A. I'm absolutely praying to have him again in the near future.,0,0,"Jul 10th, 2008"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,ENG3530,Very intelligent man. So interesting,0,0,"Jul 4th, 2008"
24505,Don Childs,University of Ottawa,English department,4.5,4,AWESOME,ENG3323,"Childs is a great lecturer. If you understand his wit you will enjoy every class! If you don't understand it may be painful. Most definitely my favourite prof, fair marker so as long as you go to class, do the readings and ask him for help when needed you'll do fine. Will most definitely take any class he teaches.",0,0,"Mar 28th, 2008"
24505,Don Childs,University of Ottawa,English department,4,2,AWESOME,ENG3XXX,"Smart, articulate, great dresser, pretty funny. But don't you get the feeling he's making fun of us?",0,0,"Feb 27th, 2008"
24505,Don Childs,University of Ottawa,English department,4.5,4,AWESOME,ENG3320,"Definitely follows the ""classic"" method of University with the intellectual professor who lectures and knows everything and has no particular interest in what students have to say. With that said, he is an amazing lecturer, one of the best I have had. His lectures are interesting, hilarious and thought provoking. But don't expect any discussions!",0,0,"Jan 3rd, 2008"
24505,Don Childs,University of Ottawa,English department,2.5,5,AWFUL,ENGAF1700,He's a very hard marker - esp when it comes to grammar. he knows his stuff but i find that his lectures lack organization. he does dedicate equal amounts of time to chunks we're supposed to cover.. it's not helpful though. idk if i'd take a class with him again but he's smart that's for sure.,0,0,"Aug 6th, 2007"
24505,Don Childs,University of Ottawa,English department,4,3,AWESOME,ENG1123,No Comments,0,1,"Apr 6th, 2007"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,BRITLIT,"great prof, really knows his stuff, is absolutely hilarious and encourages students to create interesting essay topics. One of the department's best.",0,0,"Jan 3rd, 2007"
24505,Don Childs,University of Ottawa,English department,5,3,AWESOME,ENG2325,"An AMAZING prof. So helpful, just perfect. Loved his class!!! His wife is lucky!",0,0,"Dec 14th, 2005"
24505,Don Childs,University of Ottawa,English department,5,4,AWESOME,MODBRITLIT,"Charming, clever man with an endearingly oversized ego. I was too young to appreciate him the first time around, but this time was extraordinary. Complete your readings, attend class, and sit near the front so as to be consipicuous. If he cuts you up, it's probably because he likes you (or, because you truly are an idiot--you should know which).",0,0,"Aug 2nd, 2005"
24505,Don Childs,University of Ottawa,English department,5,2,AWESOME,ENG2325,Best. Prof. Ever.,0,0,"Jun 19th, 2005"
